OID_,Aspect,MTSFG,ALT,Wind,Tem,Sun,Pre,NDVI,Night,GPP,ET,Disturb,Water,Road,Rail,CLCD,Sand,Clay,Silt,Slope,long,lat,Relief,Erosion,Rock,DEM,Frozen2005
397,172.907,0.0,0.0,1.45684,23.9517,3.67673,2782.21,0.538133,2.6,310.588,74.8764,0.302064,35318.1,88105.8,273906.0,8.0,57.0,25.0,18.0,0.959139,92.4285,26.9217,1.0,11.0,200.0,213.0,0.0
398,352.893,0.0,0.0,1.45564,23.8983,3.67511,2786.64,0.802408,6.2,421.798,155.988,0.0,34324.6,88363.6,273967.0,2.0,57.0,25.0,18.0,0.639712,92.4383,26.9226,2.0,11.0,200.0,207.0,0.0
399,128.032,0.0,0.0,1.45444,23.8433,3.67348,2791.05,0.846617,1.0,576.242,136.735,0.0,33331.4,88632.0,274031.0,2.0,57.0,25.0,18.0,0.899935,92.4485,26.9236,3.0,11.0,200.0,210.0,0.0
400,23.5224,0.0,0.0,1.45324,23.815,3.67184,2795.42,0.844338,1.2,576.198,147.721,0.0,32338.7,88910.8,274098.0,2.0,57.0,25.0,18.0,3.72031,92.4586,26.9249,6.0,11.0,200.0,200.0,0.0
401,101.36,0.0,0.0,1.45203,23.8017,3.67019,2799.77,0.629255,0.2,0.0,47.6325,0.272696,31346.4,89199.89999999998,274169.0,1.0,57.0,25.0,18.0,0.998987,92.4687,26.9259,2.0,11.0,200.0,168.0,0.0
402,39.6059,0.0,0.0,1.45083,23.8033,3.66854,2804.08,0.845623,1.2,551.023,124.836,0.0,30354.7,89499.3,274243.0,2.0,57.0,25.0,18.0,6.06412,92.4785,26.9272,9.0,11.0,200.0,174.0,0.0
403,41.8905,0.0,0.0,1.44963,23.8217,3.66687,2808.36,0.853212,0.4,552.49,123.986,0.0,29363.5,89808.8,274321.0,2.0,57.0,25.0,18.0,2.93351,92.4886,26.9282,5.0,11.0,200.0,172.0,0.0
404,56.0276,0.0,0.0,1.44842,23.8367,3.66519,2812.61,0.864765,1.0,556.192,119.718,0.0,28373.0,90128.4,274401.0,2.0,0.0,0.0,0.0,1.4188,92.4988,26.9295,11.0,11.0,200.0,166.0,0.0
405,31.6856,0.0,0.0,1.49157,23.8233,3.71756,2649.9,0.798397,11.2,575.587,154.892,0.0,63188.8,82319.89999999998,272236.0,2.0,57.0,25.0,18.0,15.6889,92.146,26.8981,21.0,11.0,198.0,420.0,0.0
406,226.356,0.0,0.0,1.49038,23.94,3.71616,2654.75,0.80187,5.0,567.084,159.579,0.0,62190.2,82414.0,272249.0,2.0,57.0,25.0,18.0,25.3302,92.1561,26.8995,44.0,11.0,188.0,361.0,0.0
407,237.36,0.0,0.0,1.4892,23.6833,3.71475,2659.59,0.745317,4.4,557.824,153.188,0.272696,61191.7,82520.1,272265.0,2.0,57.0,25.0,18.0,41.3623,92.1662,26.9004,73.0,11.0,200.0,306.0,0.0
408,212.131,0.0,0.0,1.48801,23.5483,3.71334,2664.43,0.80627,2.0,552.973,141.134,0.0,60193.1,82638.1,272284.0,2.0,57.0,25.0,18.0,21.3739,92.176,26.9017,35.0,11.0,172.0,331.0,0.0
409,92.2097,0.0,0.0,1.48682,22.9983,3.71193,2669.26,0.823553,4.2,559.751,142.998,0.0,59194.7,82768.1,272307.0,2.0,57.0,25.0,18.0,24.9444,92.1865,26.903,37.0,11.0,178.0,325.0,0.0
410,50.5662,0.0,0.0,1.48563,22.8583,3.7105,2674.09,0.8086,6.2,563.422,145.494,0.0,58196.3,82910.0,272334.0,2.0,57.0,25.0,18.0,7.80246,92.1963,26.904,13.0,11.0,171.0,527.0,0.0
411,256.423,0.0,0.0,1.48444,23.03,3.70907,2678.92,0.813538,2.0,570.343,133.875,0.0,57198.0,83063.6,272363.0,2.0,57.0,25.0,18.0,30.0421,92.2061,26.9053,52.0,11.0,171.0,290.0,0.0
412,198.752,0.0,0.0,1.48326,23.0467,3.70764,2683.74,0.823775,6.2,580.283,133.016,0.0,56199.7,83229.0,272397.0,2.0,57.0,25.0,18.0,30.0616,92.2165,26.9063,46.0,11.0,178.0,365.0,0.0
413,50.5792,0.0,0.0,1.48207,23.29,3.7062,2688.55,0.764003,2.2,578.461,153.634,0.0,55201.4,83406.0,272433.0,2.0,57.0,25.0,18.0,15.3295,92.2263,26.9076,23.0,11.0,181.0,257.0,0.0
414,223.037,0.0,0.0,1.48088,23.4517,3.70475,2693.36,0.802262,4.2,572.722,145.477,0.0,54203.3,83594.6,272434.0,2.0,57.0,25.0,18.0,17.5327,92.2365,26.9086,23.0,11.0,191.0,302.0,0.0
415,98.2956,0.0,0.0,1.47969,23.3533,3.70329,2698.16,0.76818,5.0,446.137,155.731,0.200078,53205.2,83794.8,272432.0,1.0,57.0,25.0,18.0,24.3855,92.2466,26.9099,37.0,12.0,200.0,284.0,0.0
416,249.146,0.0,0.0,1.47851,23.08,3.70183,2702.95,0.800267,7.6,563.299,141.509,0.0,52207.2,84006.3,272433.0,2.0,57.0,25.0,18.0,17.3665,92.25640000000001,26.9109,24.0,12.0,194.0,347.0,0.0
417,196.548,0.0,0.0,1.47732,23.2317,3.70037,2707.73,0.799447,8.4,555.847,139.253,0.0,51209.2,84229.19999999998,272437.0,2.0,57.0,25.0,18.0,18.8959,92.2665,26.9122,27.0,12.0,197.0,268.0,0.0
418,254.089,0.0,0.0,1.47613,23.385,3.69889,2712.5,0.758188,3.8,551.422,146.478,0.0,50211.4,84463.39999999998,272444.0,2.0,57.0,25.0,18.0,18.831,92.2766,26.9132,34.0,12.0,200.0,240.0,0.0
419,114.923,0.0,0.0,1.47494,23.56,3.69741,2717.26,0.77641,4.8,566.727,144.457,0.0,49213.6,84653.0,272455.0,2.0,57.0,25.0,18.0,17.4013,92.28680000000001,26.9145,27.0,12.0,200.0,282.0,0.0
420,289.405,0.0,0.0,1.47375,23.8033,3.69593,2722.01,0.749547,8.0,560.285,144.114,0.160089,48215.9,84756.3,272469.0,2.0,57.0,25.0,18.0,1.41793,92.2966,26.9155,3.0,12.0,200.0,213.0,0.0
421,294.921,0.0,0.0,1.47256,23.9183,3.69443,2726.74,0.650347,9.2,492.452,117.108,0.164271,47218.3,84871.19999999998,272487.0,1.0,57.0,25.0,18.0,2.98808,92.3067,26.9168,4.0,12.0,200.0,206.0,0.0
422,235.811,0.0,0.0,1.47137,23.8983,3.69293,2731.46,0.475618,4.2,284.501,61.9578,0.244157,46220.8,84997.8,272508.0,8.0,57.0,25.0,18.0,2.12842,92.3168,26.9177,3.0,12.0,200.0,216.0,0.0
423,101.224,0.0,0.0,1.47018,23.8733,3.69142,2736.17,0.636057,4.0,536.971,125.789,0.0,45223.4,85135.89999999998,272532.0,1.0,57.0,25.0,18.0,1.00264,92.32660000000001,26.9191,1.0,11.0,200.0,204.0,0.0
424,172.895,0.0,0.0,1.46899,23.9083,3.6899,2740.86,0.646057,3.6,468.36,145.266,0.0,44226.2,85285.5,272559.0,1.0,57.0,25.0,18.0,0.959703,92.3367,26.92,1.0,11.0,200.0,208.0,0.0
425,118.487,0.0,0.0,1.4678,23.9317,3.68838,2745.53,0.697502,1.8,520.307,122.062,0.0,43229.0,85446.6,272590.0,1.0,57.0,25.0,18.0,2.72909,92.3469,26.9213,4.0,11.0,200.0,206.0,0.0
426,209.273,0.0,0.0,1.46661,23.93,3.68897,2750.19,0.682157,6.6,520.311,128.188,0.264236,42232.0,85619.1,272624.0,8.0,57.0,25.0,18.0,1.59489,92.3567,26.9223,3.0,11.0,200.0,207.0,0.0
427,172.558,0.0,0.0,1.46541,23.9117,3.68742,2754.83,0.67383,9.0,543.529,127.339,0.0,41235.2,85802.8,272662.0,1.0,57.0,25.0,18.0,0.959969,92.3671,26.9236,1.0,11.0,200.0,220.0,0.0
428,206.318,0.0,0.0,1.46422,23.9083,3.6857,2759.44,0.700963,8.2,539.74,129.324,0.211005,40238.5,85997.8,272702.0,1.0,57.0,25.0,18.0,1.15307,92.3769,26.9246,2.0,11.0,200.0,232.0,0.0
429,121.661,0.0,0.0,1.46303,23.73,3.68438,2764.04,0.759645,5.4,548.305,136.304,0.210196,39241.9,86204.0,272747.0,2.0,57.0,25.0,18.0,6.07758,92.387,26.9259,10.0,11.0,200.0,231.0,0.0
430,263.551,0.0,0.0,1.46183,23.7167,3.6828,2768.62,0.633372,4.6,402.18,125.244,0.288769,38245.5,86421.19999999998,272794.0,2.0,57.0,25.0,18.0,19.479,92.3972,26.9269,23.0,11.0,200.0,241.0,0.0
431,150.151,0.0,0.0,1.46063,23.4567,3.68122,2773.17,0.709172,5.4,538.298,133.87,0.140223,37249.4,86649.39999999998,272845.0,1.0,57.0,25.0,18.0,6.55267,92.407,26.9282,13.0,11.0,200.0,311.0,0.0
432,146.572,0.0,0.0,1.45944,23.6483,3.67962,2777.7,0.719418,9.6,397.43,132.635,0.186531,36253.4,86888.6,272899.0,1.0,57.0,25.0,18.0,1.42425,92.4171,26.9292,2.0,11.0,200.0,235.0,0.0
433,216.71,0.0,0.0,1.45824,23.765,3.67802,2782.2,0.772107,1.2,421.253,146.077,0.230392,35257.7,87138.5,272957.0,2.0,57.0,25.0,18.0,16.8546,92.42720000000001,26.9305,26.0,11.0,200.0,246.0,0.0
434,143.847,0.0,0.0,1.45704,23.7083,3.6764,2786.67,0.838228,3.2,556.858,142.343,0.0,34262.2,87399.19999999998,273018.0,2.0,57.0,25.0,18.0,12.2278,92.4374,26.9315,16.0,11.0,189.0,243.0,0.0
435,165.764,0.0,0.0,1.45584,23.695,3.67478,2791.12,0.840947,5.2,572.877,135.687,0.0,33266.9,87670.5,273082.0,2.0,57.0,25.0,18.0,5.14331,92.4472,26.9324,7.0,11.0,200.0,233.0,0.0
436,134.436,0.0,0.0,1.45464,23.7283,3.67315,2795.54,0.84808,0.2,556.543,154.909,0.0464701,32272.0,87952.39999999998,273149.0,2.0,57.0,25.0,18.0,4.06853,92.4573,26.9338,9.0,11.0,200.0,213.0,0.0
437,144.009,0.0,0.0,1.45344,23.7367,3.67151,2799.93,0.845602,4.6,554.368,123.536,0.0,31277.4,88244.69999999998,273220.0,2.0,57.0,25.0,18.0,6.53708,92.4674,26.9347,12.0,11.0,200.0,198.0,0.0
438,347.131,0.0,0.0,1.45223,23.6933,3.66986,2804.29,0.854647,0.8,531.706,114.336,0.0,30283.1,88547.3,273294.0,2.0,57.0,25.0,18.0,3.20887,92.4772,26.936,12.0,11.0,200.0,177.0,0.0
439,329.085,0.0,0.0,1.45103,23.745,3.6682,2808.61,0.859698,1.8,544.685,119.84,0.0,29289.2,88860.1,273372.0,2.0,57.0,25.0,18.0,3.139,92.4877,26.937,5.0,11.0,200.0,186.0,0.0
440,172.837,0.0,0.0,1.44982,23.7783,3.66653,2812.9,0.84317,2.4,556.92,132.419,0.0,28295.8,89183.1,273453.0,2.0,57.0,25.0,18.0,3.51627,92.4975,26.9383,9.0,11.0,200.0,178.0,0.0
441,170.289,0.0,0.0,1.44861,23.84,3.66485,2817.16,0.743157,1.0,571.705,148.098,0.161862,27302.8,89516.1,273537.0,2.0,57.0,25.0,18.0,13.817,92.5073,26.9393,17.0,11.0,200.0,159.0,0.0
442,235.922,0.0,0.0,1.4474,23.955,3.66316,2821.38,0.863163,1.8,575.201,114.786,0.0,26310.3,89858.89999999998,273625.0,2.0,57.0,25.0,18.0,3.54577,92.5177,26.9406,7.0,11.0,200.0,160.0,0.0
443,11.2925,0.0,0.0,1.49297,23.3633,3.71865,2648.79,0.81975,12.2,570.117,156.3,0.0,63172.4,81323.8,271271.0,2.0,57.0,25.0,18.0,14.5427,92.1447,26.907,21.0,11.0,200.0,322.0,0.0
444,352.671,0.0,0.0,1.49178,23.39,3.71726,2653.67,0.823915,0.6,567.049,161.509,0.0,62173.5,81419.1,271283.0,2.0,57.0,25.0,18.0,21.6246,92.1548,26.9083,24.0,11.0,170.0,358.0,0.0
445,337.286,0.0,0.0,1.4906,23.2683,3.71586,2658.54,0.798017,2.2,569.359,150.383,0.0,61174.7,81526.5,271299.0,2.0,57.0,25.0,18.0,17.3462,92.1649,26.9093,29.0,11.0,200.0,417.0,0.0
446,305.141,0.0,0.0,1.48941,22.9183,3.71445,2663.41,0.82095,2.8,546.067,146.23,0.0,60175.9,81646.0,271319.0,2.0,57.0,25.0,18.0,22.3981,92.1747,26.9106,42.0,11.0,173.0,307.0,0.0
447,223.201,0.0,0.0,1.48822,22.74,3.71304,2668.28,0.818067,1.2,559.382,141.779,0.0,59177.1,81777.5,271342.0,2.0,57.0,25.0,18.0,42.508,92.1852,26.9119,73.0,11.0,200.0,414.0,0.0
448,135.115,0.0,0.0,1.48703,22.5583,3.71162,2673.14,0.82014,1.4,564.837,141.502,0.0,58178.3,81921.1,271368.0,2.0,57.0,25.0,18.0,19.0123,92.195,26.9128,29.0,11.0,183.0,481.0,0.0
449,314.104,0.0,0.0,1.48585,22.445,3.7102,2678.0,0.818218,1.2,561.457,128.975,0.0,57179.6,82076.6,271398.0,2.0,57.0,25.0,18.0,18.1515,92.2048,26.9142,31.0,11.0,191.0,459.0,0.0
450,143.894,0.0,0.0,1.48466,22.42,3.70877,2682.86,0.820848,1.6,556.074,138.572,0.0,56181.0,82243.89999999998,271431.0,2.0,57.0,25.0,18.0,42.8957,92.2152,26.9151,68.0,11.0,187.0,452.0,0.0
451,130.5,0.0,0.0,1.48347,22.71,3.70734,2687.71,0.822357,2.8,559.119,126.533,0.0,55182.4,82423.1,271468.0,2.0,57.0,25.0,18.0,19.4795,92.225,26.9164,38.0,11.0,200.0,368.0,0.0
452,53.2981,0.0,0.0,1.48229,22.5333,3.7059,2692.55,0.837112,5.2,559.135,129.622,0.0,54183.8,82613.89999999998,271485.0,2.0,57.0,25.0,18.0,18.9121,92.2351,26.9174,30.0,12.0,189.0,440.0,0.0
453,236.792,0.0,0.0,1.4811,22.8633,3.70445,2697.39,0.814785,6.8,560.211,139.096,0.0,53185.3,82816.39999999998,271482.0,2.0,57.0,25.0,18.0,22.9764,92.2453,26.9187,39.0,12.0,176.0,441.0,0.0
454,343.475,0.0,0.0,1.47991,22.3317,3.703,2702.21,0.831383,41.6,549.811,120.318,0.0,52186.8,83030.5,271483.0,2.0,57.0,25.0,18.0,20.7317,92.25510000000001,26.9197,39.0,12.0,144.0,520.0,0.0
455,21.1496,0.0,0.0,1.47872,22.4233,3.70153,2707.03,0.825947,39.0,558.059,129.367,0.0,51188.4,83256.0,271487.0,2.0,57.0,25.0,18.0,28.1055,92.2652,26.921,43.0,12.0,183.0,379.0,0.0
456,275.466,0.0,0.0,1.47754,22.59,3.70007,2711.84,0.819168,23.8,538.655,137.071,0.0,50190.1,83492.89999999998,271495.0,2.0,57.0,25.0,18.0,28.7924,92.2753,26.922,52.0,12.0,184.0,412.0,0.0
457,217.784,0.0,0.0,1.47635,22.6883,3.69859,2716.64,0.810742,17.2,554.606,130.493,0.0,49191.8,83657.8,271505.0,2.0,57.0,25.0,18.0,28.3185,92.28550000000001,26.9233,43.0,12.0,195.0,396.0,0.0
458,111.934,0.0,0.0,1.47516,23.2367,3.69711,2721.42,0.783372,32.4,546.866,141.752,0.0,48193.6,83762.3,271520.0,2.0,57.0,25.0,18.0,36.5285,92.2952,26.9243,61.0,12.0,151.0,372.0,0.0
459,125.482,0.0,0.0,1.47397,23.5267,3.69563,2726.2,0.680872,8.8,557.238,150.185,0.179701,47195.5,83878.6,271537.0,1.0,57.0,25.0,18.0,19.8581,92.3054,26.9256,31.0,12.0,200.0,236.0,0.0
460,158.791,0.0,0.0,1.47278,23.6183,3.69413,2730.96,0.602032,5.6,312.039,73.0455,0.283731,46197.4,84006.69999999998,271558.0,8.0,57.0,25.0,18.0,1.3177,92.3155,26.9266,2.0,12.0,200.0,235.0,0.0
461,239.094,0.0,0.0,1.47159,23.4367,3.69263,2735.7,0.818593,1.4,551.831,133.28,0.124958,45199.4,84146.5,271582.0,2.0,57.0,25.0,18.0,21.417,92.32530000000001,26.9279,39.0,12.0,200.0,250.0,0.0
462,88.7013,0.0,0.0,1.4704,23.4833,3.69112,2740.43,0.734993,1.4,559.155,141.383,0.116175,44201.5,84297.8,271610.0,2.0,57.0,25.0,18.0,17.5758,92.3358,26.9289,26.0,11.0,200.0,286.0,0.0
463,190.219,0.0,0.0,1.46921,23.585,3.6896,2745.15,0.768902,8.8,565.359,139.99,0.200078,43203.7,84460.8,271640.0,2.0,57.0,25.0,18.0,7.34825,92.3456,26.9302,18.0,11.0,200.0,302.0,0.0
464,132.413,0.0,0.0,1.46802,23.6233,3.69021,2749.84,0.783873,2.2,562.411,145.67,0.0552529,42206.0,84635.19999999998,271675.0,2.0,57.0,25.0,18.0,19.7165,92.3554,26.9311,32.0,11.0,200.0,319.0,0.0
465,307.99,0.0,0.0,1.46682,23.6433,3.68866,2754.52,0.702488,1.2,556.5,137.956,0.124958,41208.4,84821.1,271712.0,2.0,57.0,25.0,18.0,2.24681,92.3658,26.9324,4.0,12.0,200.0,230.0,0.0
466,91.1643,0.0,0.0,1.46563,23.5733,3.6871,2759.18,0.806855,0.8,554.031,139.648,0.0,40210.9,85018.39999999998,271753.0,2.0,57.0,25.0,18.0,16.7798,92.3756,26.9334,30.0,12.0,199.0,304.0,0.0
467,61.2762,0.0,0.0,1.46444,23.3183,3.68539,2763.82,0.810597,5.6,552.511,140.507,0.0,39213.6,85226.89999999998,271797.0,2.0,57.0,25.0,18.0,12.0707,92.3857,26.9347,31.0,12.0,184.0,333.0,0.0
468,146.405,0.0,0.0,1.46324,23.3967,3.68382,2768.44,0.720513,3.0,326.727,111.781,0.301438,38216.3,85446.6,271845.0,1.0,57.0,25.0,18.0,1.42671,92.3959,26.9357,2.0,12.0,199.0,243.0,0.0
469,195.741,0.0,0.0,1.46205,23.3017,3.68249,2773.03,0.744017,1.2,547.763,133.665,0.023235,37219.2,85677.39999999998,271896.0,1.0,57.0,25.0,18.0,2.43305,92.4057,26.937,3.0,11.0,200.0,365.0,0.0
470,206.2,0.0,0.0,1.46085,23.4317,3.6809,2777.6,0.763457,1.4,401.859,125.386,0.348401,36222.3,85919.3,271950.0,1.0,57.0,25.0,18.0,1.15144,92.4158,26.938,2.0,11.0,197.0,253.0,0.0
471,228.186,0.0,0.0,1.45965,23.3417,3.6793,2782.15,0.796543,0.8,546.213,141.907,0.0,35225.5,86172.1,272008.0,2.0,57.0,25.0,18.0,25.8115,92.42590000000001,26.9393,44.0,12.0,191.0,387.0,0.0
472,162.787,0.0,0.0,1.45845,23.13,3.67769,2786.67,0.826278,3.2,550.513,133.538,0.0,34228.8,86435.69999999998,272068.0,2.0,57.0,25.0,18.0,9.02034,92.4361,26.9403,14.0,11.0,177.0,388.0,0.0
473,147.003,0.0,0.0,1.45725,23.415,3.67608,2791.16,0.845995,0.0,557.893,135.166,0.0,33232.4,86710.0,272133.0,2.0,57.0,25.0,18.0,14.9205,92.4458,26.9413,23.0,11.0,180.0,296.0,0.0
474,271.991,0.0,0.0,1.45605,23.5167,3.67446,2795.62,0.8111,0.2,555.744,144.824,0.116175,32236.2,86995.0,272200.0,2.0,57.0,25.0,18.0,11.7038,92.456,26.9426,14.0,11.0,187.0,209.0,0.0
475,128.036,0.0,0.0,1.45485,23.4683,3.67282,2800.06,0.86043,0.2,544.78,116.59,0.0,31240.2,87290.5,272271.0,2.0,57.0,25.0,18.0,2.69839,92.4661,26.9436,6.0,11.0,200.0,219.0,0.0
476,177.97,0.0,0.0,1.45364,23.5183,3.67118,2804.46,0.871502,0.2,553.99,113.705,0.0,30244.4,87596.39999999998,272346.0,2.0,57.0,25.0,18.0,3.52986,92.4759,26.9449,6.0,11.0,200.0,215.0,0.0
477,95.374,0.0,0.0,1.45244,23.615,3.66953,2808.83,0.863397,0.0,534.121,114.033,0.0,29248.9,87912.6,272424.0,2.0,57.0,25.0,18.0,2.91658,92.4864,26.9458,5.0,11.0,200.0,192.0,0.0
478,137.044,0.0,0.0,1.45123,23.6717,3.66787,2813.17,0.844388,2.4,560.756,118.072,0.0,28253.7,88239.0,272505.0,2.0,57.0,25.0,18.0,4.32487,92.4962,26.9471,7.0,11.0,200.0,185.0,0.0
479,121.755,0.0,0.0,1.45002,23.7517,3.6662,2817.47,0.861213,1.2,564.31,124.414,0.0,27258.8,88575.5,272589.0,2.0,57.0,25.0,18.0,2.03057,92.5063,26.9481,4.0,11.0,200.0,187.0,0.0
480,33.1329,0.0,0.0,1.44881,23.88,3.66452,2821.73,0.848998,2.2,557.62,123.167,0.0,26264.3,88922.0,272677.0,2.0,57.0,25.0,18.0,2.93849,92.5164,26.9494,6.0,11.0,200.0,171.0,0.0
481,188.624,0.0,0.0,1.4476,23.9517,3.66283,2825.96,0.831697,1.2,568.106,125.501,0.0,25270.2,89278.39999999998,272768.0,2.0,57.0,25.0,18.0,2.32794,92.5262,26.9504,5.0,11.0,200.0,158.0,0.0
482,137.222,0.0,0.0,1.44639,24.1183,3.66112,2830.14,0.842122,0.0,575.641,141.264,0.0,24276.5,89644.39999999998,272862.0,2.0,57.0,25.0,18.0,11.2581,92.5363,26.9517,23.0,13.0,200.0,151.0,0.0
483,173.044,0.0,0.0,1.44518,24.1583,3.65941,2834.29,0.781482,9.2,433.803,154.556,0.0,23283.3,90020.1,272960.0,2.0,57.0,25.0,18.0,1.59889,92.5465,26.9527,2.0,13.0,200.0,139.0,0.0
484,164.135,0.0,0.0,1.44396,24.1233,3.65769,2838.39,0.761585,7.0,422.566,162.395,0.0,22290.7,90405.3,273061.0,2.0,57.0,25.0,18.0,14.2614,92.5566,26.9537,17.0,11.0,200.0,208.0,0.0
485,167.304,0.0,0.0,1.44275,24.2117,3.65596,2842.45,0.728543,3.6,364.201,135.554,0.210196,21298.7,90799.9,273166.0,2.0,57.0,25.0,18.0,3.21014,92.5664,26.955,5.0,11.0,200.0,157.0,0.0
486,208.092,0.0,0.0,1.44153,24.2783,3.65421,2846.46,0.676173,8.8,347.852,111.054,0.28727,20307.4,91203.8,273273.0,2.0,57.0,25.0,18.0,10.8526,92.5765,26.956,17.0,11.0,200.0,149.0,0.0
487,121.73,0.0,0.0,1.44031,24.315,3.65246,2850.43,0.690588,1.2,403.582,154.26,0.1925,19316.9,91616.7,273384.0,1.0,57.0,25.0,18.0,2.03518,92.5866,26.9573,4.0,11.0,200.0,143.0,0.0
488,289.612,0.0,0.0,1.43909,24.335,3.65069,2854.34,0.667772,2.4,406.191,152.87,0.203118,18327.4,92038.7,273499.0,2.0,57.0,25.0,18.0,2.82968,92.5965,26.9583,7.0,13.0,200.0,153.0,0.0
489,267.861,0.0,0.0,1.43787,24.2367,3.64891,2858.21,0.737652,8.8,552.938,163.611,0.0,17339.0,92469.6,273617.0,2.0,57.0,25.0,18.0,10.682,92.6069,26.9596,17.0,13.0,200.0,162.0,0.0
490,71.6756,0.0,0.0,1.43664,24.1517,3.64712,2862.03,0.80359,2.0,534.228,161.836,0.0,16351.8,92909.2,273738.0,2.0,57.0,25.0,18.0,11.4644,92.6167,26.9605,17.0,11.0,200.0,163.0,0.0
491,89.1928,0.0,0.0,1.43542,24.2833,3.64532,2865.79,0.738497,2.8,395.227,142.612,0.160089,15366.2,93357.5,273862.0,1.0,57.0,25.0,18.0,2.86334,92.6268,26.9615,4.0,11.0,200.0,130.0,0.0
492,235.032,0.0,0.0,1.43419,24.375,3.64351,2869.5,0.65497,1.6,373.132,119.048,0.186018,14382.4,93814.3,273990.0,1.0,57.0,25.0,18.0,8.1898,92.637,26.9628,14.0,11.0,200.0,129.0,0.0
493,80.67539999999998,0.0,0.0,1.43296,24.3283,3.64168,2873.15,0.785343,4.4,426.536,176.559,0.116175,13400.8,94279.5,274121.0,2.0,57.0,25.0,18.0,8.49714,92.64680000000001,26.9638,16.0,13.0,200.0,152.0,0.0
494,225.711,0.0,0.0,1.43173,24.3333,3.63984,2876.74,0.804443,3.0,521.033,156.097,0.179536,12421.9,94753.0,274256.0,1.0,57.0,25.0,18.0,1.59152,92.6569,26.9651,3.0,13.0,200.0,124.0,0.0
495,0.120191,0.0,0.0,1.49438,23.1533,3.71974,2647.63,0.803358,4.8,546.491,156.74,0.0,63171.9,80327.8,270305.0,2.0,34.0,39.0,27.0,25.0513,92.1433,26.9161,39.0,11.0,200.0,389.0,0.0
496,313.062,0.0,0.0,1.49319,23.0417,3.71835,2652.54,0.7908,0.6,555.927,144.992,0.0,62173.0,80424.3,270318.0,2.0,34.0,39.0,27.0,4.95473,92.1535,26.9174,12.0,11.0,171.0,348.0,0.0
497,334.824,0.0,0.0,1.492,22.9933,3.71695,2657.44,0.77134,4.2,554.438,149.979,0.0,61174.1,80533.0,270334.0,2.0,57.0,25.0,18.0,13.191,92.1636,26.9184,19.0,11.0,198.0,298.0,0.0
498,307.119,0.0,0.0,1.49082,22.57,3.71556,2662.35,0.773025,2.2,541.2,145.125,0.0,60175.2,80654.0,270353.0,2.0,57.0,25.0,18.0,16.8036,92.1734,26.9197,32.0,11.0,200.0,409.0,0.0
499,274.491,0.0,0.0,1.48963,22.2133,3.71415,2667.25,0.807963,3.4,542.378,144.811,0.0,59176.4,80787.1,270376.0,2.0,34.0,39.0,27.0,24.5786,92.1839,26.9207,41.0,11.0,185.0,474.0,0.0
500,208.185,0.0,0.0,1.48845,22.0117,3.71274,2672.15,0.824947,1.2,548.782,132.276,0.0,58177.6,80932.5,270403.0,2.0,57.0,25.0,18.0,13.8966,92.1937,26.922,22.0,11.0,185.0,495.0,0.0
501,61.9154,0.0,0.0,1.48726,22.3683,3.71132,2677.04,0.81649,5.8,552.671,127.545,0.0,57178.8,81089.8,270432.0,2.0,57.0,25.0,18.0,2.71418,92.2035,26.923,9.0,11.0,200.0,422.0,0.0
502,82.5442,0.0,0.0,1.48607,22.2167,3.7099,2681.93,0.833885,1.0,549.329,136.963,0.0,56180.1,81259.19999999998,270466.0,2.0,57.0,25.0,18.0,25.4201,92.2139,26.9243,32.0,11.0,200.0,446.0,0.0
503,236.206,0.0,0.0,1.48489,22.1817,3.70847,2686.82,0.81347,2.4,546.744,126.11,0.0,55181.4,81440.5,270503.0,2.0,34.0,39.0,27.0,44.4747,92.2237,26.9253,77.0,11.0,185.0,594.0,0.0
504,128.368,0.0,0.0,1.4837,21.9283,3.70704,2691.7,0.842567,3.6,559.642,117.152,0.0,54182.8,81633.69999999998,270536.0,2.0,34.0,39.0,27.0,27.5583,92.2338,26.9266,38.0,12.0,194.0,509.0,0.0
505,241.47,0.0,0.0,1.48251,21.8317,3.7056,2696.57,0.827255,11.4,560.736,127.742,0.0,53184.2,81838.6,270533.0,2.0,57.0,25.0,18.0,9.76135,92.244,26.9275,37.0,12.0,176.0,380.0,0.0
506,342.97,0.0,0.0,1.48133,22.0967,3.70415,2701.43,0.821032,37.6,552.493,123.924,0.116175,52185.7,82055.19999999998,270534.0,2.0,57.0,25.0,18.0,29.0268,92.2538,26.9289,40.0,12.0,148.0,344.0,0.0
507,231.764,0.0,0.0,1.48014,22.0233,3.7027,2706.29,0.81506,39.2,545.851,131.207,0.0,51187.2,82283.39999999998,270538.0,2.0,57.0,25.0,18.0,48.6035,92.2639,26.9298,97.0,12.0,186.0,394.0,0.0
508,55.0436,0.0,0.0,1.47895,22.13,3.70124,2711.13,0.819648,41.8,527.621,122.57,0.0,50188.8,82523.1,270545.0,2.0,57.0,25.0,18.0,28.5023,92.274,26.9311,49.0,12.0,172.0,518.0,0.0
509,343.653,0.0,0.0,1.47777,22.2217,3.69977,2715.97,0.834717,43.8,527.993,126.458,0.0,49190.4,82662.69999999998,270556.0,2.0,57.0,25.0,18.0,27.7255,92.2841,26.9324,40.0,12.0,199.0,440.0,0.0
